https://obis.org/dataset/ba239315-1d4f-47aa-a398-5293782012fc,_:b102,https://ipt.vliz.be/eurobis/archive.do?r=cormednet
https://obis.org/dataset/9695cec2-07b7-4337-8213-0b2045af5e8f,_:b103,http://ipt.env.duke.edu/archive.do?r=zd_761
https://obis.org/dataset/65e22bb0-846a-4632-ae76-0e8e1bc2adc3,_:b104,https://www.marine.csiro.au/ipt/archive.do?r=zoatrack_254_whpe
https://obis.org/dataset/5ae7ac9f-0347-49d1-b022-7739dda78ccf,_:b105,https://nzobisipt.niwa.co.nz/archive.do?r=nzgte
https://obis.org/dataset/9b7abffc-cdc6-41cb-b8b8-3da22355a64a,_:b106,https://ipt.biodiversity.aq/archive.do?r=antarctic_mysida
https://obis.org/dataset/d712ea8d-e511-4939-8a97-63740374fb4c,_:b107,http://ipt.env.duke.edu/archive.do?r=zd_2082
https://obis.org/dataset/5461d93c-b002-4b72-8ea1-7255da2536dd,_:b108,http://ipt.obis.org/nonode/archive.do?r=zd_897_1deg
https://obis.org/dataset/b663cbb3-6a26-450d-860c-7ae5702a37f7,_:b109,https://ipt.vliz.be/eurobis/archive.do?r=syltroads2008
https://obis.org/dataset/2888968e-dc59-4ae4-873b-236b0c7a3e5a,_:b110,https://nzobisipt.niwa.co.nz/archive.do?r=usase
https://obis.org/dataset/a4f4931f-7036-47db-9a59-a89fac1501af,_:b111,http://ipt.iobis.org/caribbeanobis/archive.do?r=biodiversidad_restinga
https://obis.org/dataset/7406cdba-3aa9-4563-a003-64caeec04058,_:b112,http://gp.sea.gov.ua:8082/ipt/archive.do?r=meiobenthos_npms2016_emblasii
https://obis.org/dataset/7f0a659e-9c99-4e8c-be8d-22d23be0afe6,_:b113,https://nzobisipt.niwa.co.nz/archive.do?r=usp_esturine_fish_2012_brown
https://obis.org/dataset/8b681c9d-f925-4a11-930d-d37c07b0560e,_:b114,http://ipt.iobis.org/caribbeanobis/archive.do?r=criptofaunaarrecifescoral
https://obis.org/dataset/3e8a8d84-09c1-475f-a172-c4d69af5d2ca,_:b115,http://ipt.iobis.org/obiscanada/archive.do?r=dfo_ios_arcticpre2001
https://obis.org/dataset/4a595d2a-3c4e-48a3-aca0-8bf64aa368ad,_:b116,https://ipt.biodiversidad.co/sibm/archive.do?r=unisinu_maroinv_pacifico_2018
https://obis.org/dataset/127b85e6-bedd-47cb-97f0-fb0f0348b83a,_:b117,https://www.marine.csiro.au/ipt/archive.do?r=aims_darwinharbour_copepods
https://obis.org/dataset/64615e51-d49f-4fda-828f-929afd253330,_:b118,https://ipt.vliz.be/kmfri/archive.do?r=copepods_mombasa_1984_1987
https://obis.org/dataset/5082de5d-7e3a-4c5f-9da6-b0d4952b7652,_:b119,https://data.aad.gov.au/ipt/archive.do?r=banzare_whales
https://obis.org/dataset/1a637aae-9480-4216-89b1-e5ce91a73b1e,_:b120,https://ipt.vliz.be/kmfri/archive.do?r=copepoda_gazi_bay_july_august_1996
https://obis.org/dataset/4563ca14-806c-4d8e-aa26-8fdfa687821f,_:b121,http://ipt.iobis.org/obiscanada/archive.do?r=canfishexped_gran
https://obis.org/dataset/964774b3-fc9f-4b05-987c-30e0d86797de,_:b122,http://ipt.env.duke.edu/archive.do?r=zd_930_1deg
https://obis.org/dataset/455e7040-7bac-4d72-ac4e-42f7dbae7b0b,_:b123,https://www.marine.csiro.au/ipt/archive.do?r=ala_co157
https://obis.org/dataset/9851013d-54de-4fd9-a3b8-d99ebabde2ac,_:b124,https://ipt.vliz.be/eurobis/archive.do?r=benthic_studies_southern_bight_north_sea_1976_and_1978
https://obis.org/dataset/f4419d9d-e052-412b-b3ca-ff77487ee349,_:b125,http://ipt.env.duke.edu/archive.do?r=zd_848
https://obis.org/dataset/ed506f13-4064-49b6-ac48-e9f3860c28ac,_:b126,https://ipt.vliz.be/eurobis/archive.do?r=shark_ringseal
https://obis.org/dataset/47d6cc38-cc22-438d-a1bd-c63202d85290,_:b127,https://www.marine.csiro.au/ipt/archive.do?r=ala_co166
https://obis.org/dataset/4d51c94e-8c7e-4a75-bda7-ec38912cd52d,_:b128,http://ipt.env.duke.edu/archive.do?r=zd_1706
https://obis.org/dataset/b3e395c5-6a2b-4f81-af8f-05391afb0d26,_:b129,https://ipt.env.duke.edu/archive.do?r=zd_1761
https://obis.org/dataset/8db5745f-c4e5-42f0-816f-c61b581d6abd,_:b130,https://ipt.vliz.be/eurobis/archive.do?r=nbn_ga000070
https://obis.org/dataset/292f775d-c300-4e21-8af2-b3b16a0a0ddc,_:b131,http://ipt.obis.org/nonode/archive.do?r=boldfish
https://obis.org/dataset/ac8a9514-2205-4cde-86ac-b0732a543fbd,_:b132,https://www.godac.jamstec.go.jp/ipt/archive.do?r=jamstec_multisplash2006_sagamibay_siphonophora
https://obis.org/dataset/8937421c-df4e-467a-9640-98c17baabccf,_:b133,https://ipt.vliz.be/eurobis/archive.do?r=manuela_pc
https://obis.org/dataset/cc615d6e-d29f-4fd7-8780-971b318b1a81,_:b134,https://ipt.env.duke.edu/archive.do?r=zd_1781
https://obis.org/dataset/2ac6b17f-3b3a-4e0f-b712-3b640bf79147,_:b135,https://www.marine.csiro.au/ipt/archive.do?r=bioplatforms_mm_nrs_rot
https://obis.org/dataset/76eed81e-c212-4336-8913-6d2eb08dca41,_:b136,http://geo.abds.is/ipt/archive.do?r=barents_2008b5
https://obis.org/dataset/d74cf62f-cb40-494f-abe5-5b447a32c401,_:b137,http://ipt.env.duke.edu/archive.do?r=zd_1528
https://obis.org/dataset/8186bdaf-4ba2-4d2a-957a-38b8ddad867d,_:b138,http://ipt.env.duke.edu/archive.do?r=zd_1708
https://obis.org/dataset/f98a08db-b2af-4fb9-8735-1b2af9117742,_:b139,https://ipt.biodiversidad.co/sibm/archive.do?r=expedicion-antartica_invertebrados
https://obis.org/dataset/7fba9a43-a900-46a5-8a4c-861399705482,_:b140,http://ipt.iobis.org/obiscanada/archive.do?r=mar_sharksurvey
https://obis.org/dataset/6dc643dc-1a98-4292-b1f6-483ed5659146,_:b141,https://ipt.env.duke.edu/archive.do?r=zd_2044
https://obis.org/dataset/cc7481dc-a015-46e7-98b6-2ad7374886e6,_:b142,https://www.marine.csiro.au/ipt/archive.do?r=csiro_orange_roughy_1987_1990
https://obis.org/dataset/75c6deaf-d107-4c23-b5b8-d499e0744f61,_:b143,https://www.marine.csiro.au/ipt/archive.do?r=orman_reef_seagrass
https://obis.org/dataset/b60529e4-5012-4ea1-b7a6-acdc7dec58f6,_:b144,http://ipt.env.duke.edu/archive.do?r=zd_368_1deg
https://obis.org/dataset/a8d31903-adf9-4c54-869d-f451e3516ebe,_:b145,https://ipt.biodiversity.aq/archive.do?r=polish_krill
https://obis.org/dataset/16b69e46-65e4-4b24-9004-d0711677991b,_:b146,https://ipt.vliz.be/kmfri/archive.do?r=vegetation_gazi_1989
https://obis.org/dataset/6d36ef86-78fa-4b3f-9e8b-e84eb636cead,_:b147,http://ipt.iobis.org/obiscanada/archive.do?r=mclachlan_09
https://obis.org/dataset/cfb33cb9-fa1e-427e-9fb4-9e41080d2aac,_:b148,https://www.marine.csiro.au/ipt/archive.do?r=national_waterbird_survey
https://obis.org/dataset/9b59ad34-7db3-4ec1-aa19-43de2f33c629,_:b149,https://ipt.vliz.be/eurobis/archive.do?r=recolonization_of_a_disturbed_sandsediment_by_macrobenthos_in_the_sluice_dock_oostende_in_1980
https://obis.org/dataset/7d68eb81-2606-4019-b549-008d633de2b1,_:b150,https://ipt.vliz.be/eurobis/archive.do?r=jossge-ua2017_macrozoobenthos
https://obis.org/dataset/88ec999b-056b-4b6c-a9d0-ae243e70349d,_:b151,http://ipt.iobis.org/afrobis/archive.do?r=angola_nansclim_trawl
https://obis.org/dataset/39aa2775-5188-4b85-9b5a-896d7263ad03,_:b152,http://ipt.env.duke.edu/archive.do?r=zd_213
https://obis.org/dataset/2842f7f1-5480-4b21-bd72-5ca13e91c681,_:b153,http://ipt.env.duke.edu/archive.do?r=zd_1586
https://obis.org/dataset/7a571da5-07d4-493f-a695-b9d0291dba1a,_:b154,https://ipt.vliz.be/eurobis/archive.do?r=macroben_fauna_bentonica_evco
https://obis.org/dataset/36e6bd0b-d43f-422c-a40b-d7f98295d93b,_:b155,http://geo.abds.is/ipt/archive.do?r=arcod_2005o2
https://obis.org/dataset/d88a91c1-2685-4afa-9a6a-2056310218e2,_:b156,https://www1.usgs.gov/obis-usa/ipt/archive.do?r=crempdrytortugas2006
https://obis.org/dataset/3713f140-d0fc-47bd-92a6-3cb4dcfcdcfb,_:b157,https://www.marine.csiro.au/ipt/archive.do?r=nesp_oceanic_shoals_bruvs
https://obis.org/dataset/d5884e1f-2a3c-4ee7-b2d1-f16699dad05a,_:b158,http://ipt.iobis.org/hab/archive.do?r=hab-region-6
https://obis.org/dataset/ac30f88b-7d4d-4f3c-8204-ac362dc0feb5,_:b159,https://ipt.vliz.be/eurobis/archive.do?r=dasid_6510
https://obis.org/dataset/12f5c03c-dfb9-48d0-adf9-e94b5dab00c9,_:b160,https://www1.usgs.gov/obis-usa/ipt/archive.do?r=noaa_ncrmp_benthic_assessment
https://obis.org/dataset/748dc9bd-7e48-47f4-a660-896b589147f7,_:b161,http://arobis.cenpat-conicet.gob.ar:8081/archive.do?r=argentina-gastropods
https://obis.org/dataset/f378a4a3-072a-4d98-8110-8b3b9819ae87,_:b162,http://ipt.iobis.org/wsaobis/archive.do?r=migotto_1996_hydroids_of_sao_sebastiao_sp
https://obis.org/dataset/8d12b9f8-bfa2-42f1-afc3-7fdd82a3482b,_:b163,http://ipt.iobis.org/obis-china/archive.do?r=macrobenthos_in_the_yellow_sea_in_nov_2010
https://obis.org/dataset/a4257cff-3c2c-4a60-ab29-91f65545bb08,_:b164,http://ipt.iobis.org/indobis/archive.do?r=indobisdataset93630_103711
https://obis.org/dataset/04e3fd32-b08b-4806-a016-d2dff52ae55a,_:b165,https://www.godac.jamstec.go.jp/ipt/archive.do?r=s9-5_asia-pacific
https://obis.org/dataset/4fdab4b3-63f0-450c-b992-69bd27ded8b8,_:b166,https://ipt.env.duke.edu/archive.do?r=zd_769_1deg
https://obis.org/dataset/8603ecb0-e292-4f5d-a24a-0fff93b53770,_:b167,https://www.marine.csiro.au/ipt/archive.do?r=falkor_201228_wov
https://obis.org/dataset/6f0c8bfd-e76a-4d4f-b5e5-6c3983d6067b,_:b168,http://ipt.env.duke.edu/archive.do?r=zd_231
https://obis.org/dataset/6e529980-7de6-403c-a66a-369d9f8f5db2,_:b169,https://ipt.iobis.org/caribbeanobis/archive.do?r=spon_21
https://obis.org/dataset/ffad94ad-662c-45aa-83e6-2475891bbd11,_:b170,http://ipt.env.duke.edu/archive.do?r=zd_981_1deg
